"NPA","CO Code (NXX)","Status","Exchange Area","Province","Company","OCN","Remarks"
418,807,"In Service","Sainte-Claire","QC","Videotron Ltd.","8306",
418,808,"In Service","Quebec","QC","TELUS Mobility","8303",
418,809,"In Service","Quebec","QC","TELUS Mobility","8303",
418,810,"Moratorium on Assignment",,,,,
418,811,"For Special Use",,,,,"Non-Urgent Heath Care Telephone Triage Services"
418,812,"In Service","Chicoutimi","QC","Bell Mobility","6574",
418,813,"In Service","Pont-Rouge","QC","TELUS Quebec","8083",
418,814,"In Service","Thetford Mines","QC","TELUS Mobility","8303",
418,815,"In Service","Chicoutimi","QC","Bell Mobility","6574",
418,816,"In Service","Riviere-du-Loup","QC","Videotron Ltd.","8306",
418,817,"In Service","Chicoutimi","QC","Bell Mobility","6574",
418,818,"In Service","Chicoutimi","QC","TELUS Mobility","8303",
418,819,"In Service","Gaspe","QC","Iristel Inc.","346J",
418,820,"In Service","Chicoutimi","QC","Bell Canada","8050",
418,821,"In Service","Quebec","QC","Bell Canada","8050",
418,822,"In Service","Boischatel","QC","Bell Canada","8050",
418,823,"In Service","St-Tite-des-Caps","QC","Bell Canada","8050",
418,824,"In Service","Chateau-Richer","QC","Telebec Ltee.","8239",
418,825,"In Service","Ste-Brigitte-de-Laval","QC","Bell Canada","8050",
418,826,"In Service","St-Fereol","QC","Bell Canada","8050",
418,827,"In Service","Ste-Anne-de-Beaupre","QC","Bell Canada","8050",
418,828,"In Service","Ste-Petronille","QC","Bell Canada","8050",
418,829,"In Service","St-Jean-ile-d'Orleans","QC","Bell Canada","8050",
418,830,"In Service","Levis","QC","TELUS Quebec","2243",
418,831,"In Service","St-Nicolas","QC","Bell Canada","8050",
418,832,"In Service","Charny","QC","Bell Canada","8050",
418,833,"In Service","Levis","QC","Bell Canada","8050",
418,834,"In Service","Levis","QC","Bell Canada","8050",
418,835,"In Service","Levis","QC","Bell Canada","8050",
418,836,"In Service","St-Nicolas","QC","Bell Canada","8050",
418,837,"In Service","Levis","QC","Bell Canada","8050",
418,838,"In Service","Levis","QC","Bell Canada","8050",
418,839,"In Service","Levis","QC","Bell Canada","8050",
418,840,"In Service","Loretteville","QC","Bell Canada","8050",
418,841,"In Service","Notre-Dame-des-Laurentides","QC","Bell Canada","8050",
418,842,"In Service","Loretteville","QC","Bell Canada","8050",
418,843,"In Service","Loretteville","QC","Bell Canada","8050",
418,844,"In Service","Valcartier","QC","Bell Canada","8050",
418,845,"In Service","Loretteville","QC","Bell Canada","8050",
418,846,"In Service","Parc-des-Laurentides","QC","Bell Canada","8050",
418,847,"In Service","Loretteville","QC","Bell Canada","8050",
418,848,"In Service","Stoneham","QC","Bell Canada","8050",
418,849,"In Service","Notre-Dame-des-Laurentides","QC","Bell Canada","8050",
418,850,"In Service","Donnacona","QC","Fido Solutions Inc.","5643",
418,851,"In Service","Trois-Pistoles","QC","Bell Canada","8050",
418,852,"In Service","St-Pacome","QC","Bell Canada","8050",
418,853,"In Service","Ville Degelis","QC","Bell Canada","8050",
418,854,"In Service","Cabano","QC","Bell Canada","8050",
418,855,"In Service","Squatec","QC","Bell Canada","8050",
418,856,"In Service","La Pocatiere","QC","Bell Canada","8050",
418,857,"In Service","Trois-Pistoles","QC","Bell Canada","8050",
418,858,"In Service","Saint-Henri-de-Levis","QC","TELUS Mobility","8303",
418,859,"In Service","St-Eleuthere","QC","Bell Canada","8050",
418,860,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,861,"In Service","Quebec","QC","Bell Canada","8050",
418,862,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,863,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,864,"In Service","Quebec","QC","Bell Canada","8050",
418,865,"In Service","Matapedia","QC","TELUS Quebec","8083",
418,866,"In Service","Riviere-du-Loup","QC","Rogers Communications Canada Inc. (Wireless)","8821",
418,867,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,868,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,869,"In Service","Saint-Fabien","QC","TELUS Quebec","8083",
418,870,"In Service","Saint-Augustin","QC","TELUS Quebec","8083",
418,871,"In Service","Quebec","QC","Bell Canada","8050",
418,872,"In Service","Quebec","QC","Bell Canada","8050",
418,873,"In Service","Pont-Rouge","QC","TELUS Quebec","8083",
418,874,"In Service","Quebec","QC","Bell Canada","8050",
418,875,"In Service","Ste-Catherine","QC","Bell Canada","8050",
418,876,"In Service","Neuville","QC","TELUS Quebec","8083",
418,877,"In Service","Quebec","QC","Bell Canada","8050",
418,878,"In Service","Saint-Augustin","QC","TELUS Quebec","8083",
418,879,"In Service","St-Felicien","QC","TELUS Mobility","8303",
418,880,"In Service","Saint-Augustin","QC","TELUS Quebec","8083",
418,881,"In Service","Saint-Apollinaire","QC","TELUS Quebec","8083",
418,882,"In Service","Saint-Henri-de-Levis","QC","TELUS Quebec","8083",
418,883,"In Service","Sainte-Claire","QC","TELUS Quebec","8083",
418,884,"In Service","Saint-Michel","QC","TELUS Quebec","8083",
418,885,"In Service","Saint-Anselme","QC","TELUS Quebec","8083",
418,886,"In Service","Saint-Antoine-de-Tilly","QC","TELUS Quebec","8083",
418,887,"In Service","Saint-Charles","QC","TELUS Quebec","8083",
418,888,"In Service","Saint-Agapit","QC","TELUS Quebec","8083",
418,889,"In Service","Saint-Lambert-de-Lauzon","QC","TELUS Quebec","8083",
418,890,"In Service","Quebec","QC","Bell Canada","8050",
418,891,"In Service","Saint-Henri-de-Levis","QC","TELUS Quebec","8083",
418,892,"In Service","Cap-des-Rosiers","QC","TELUS Quebec","8083",
418,893,"In Service","Riviere-Bleue","QC","Bell Canada","8050",
418,894,"In Service","Riviere-du-Loup","QC","Bell Canada","8050",
418,895,"In Service","Saint-Henri-de-Levis","QC","TELUS Quebec","8083",
418,896,"In Service","Rimouski","QC","TELUS Mobility","8303",
418,897,"In Service","Sainte-Claire","QC","TELUS Mobility","8303",
418,898,"In Service","L'Ile-Verte","QC","Bell Canada","8050",
418,899,"In Service","Notre-Dame-du-Lac","QC","Bell Canada","8050",
418,900,"In Service","Roberval","QC","Videotron Ltd.","328F",
418,901,"In Service","St-Tite-des-Caps","QC","Videotron Ltd.","8306",
418,902,"In Service","St-Prime","QC","Videotron Ltd.","8306",
418,903,"In Service","Levis","QC","Videotron Ltd.","8306",
418,904,"In Service","Sainte-Anne-des-Monts","QC","Bell Mobility","6574",
418,905,"In Service","Quebec","QC","Bell Mobility","6574",
418,906,"In Service","Quebec","QC","Bell Mobility","6574",
418,907,"In Service","Quebec","QC","Rogers Communications Canada Inc. (Wireless)","8821",
418,908,"In Service","Saint-Augustin","QC","Videotron Ltd.","8306",
418,909,"In Service","Neuville","QC","Videotron Ltd.","8306",
418,910,"In Service","St-Honore (Temiscouata Co.)","QC","Videotron Ltd.","8306",
418,911,"For Special Use",,,,,"Emergency Service"
418,912,"In Service","Stoneham","QC","Videotron Ltd.","8306",
418,913,"In Service","Portneuf","QC","Videotron Ltd.","8306",
418,914,"In Service","Quebec","QC","Videotron Ltd.","8306",
418,915,"In Service","Loretteville","QC","Videotron Ltd.","8306",
418,916,"In Service","Saint-Charles","QC","Videotron Ltd.","8306",
418,917,"In Service","La Dore","QC","Videotron Ltd.","8306",
418,918,"In Service","Saint-Agapit","QC","TELUS Quebec","8083",
418,919,"In Service","Saint-Roch-des-Aulnaies","QC","Videotron Ltd.","8306",
418,920,"In Service","Baie-Trinite","QC","TELUS Quebec","8083",
418,921,"In Service","Baie-Comeau","QC","Bell Canada","984C",
418,922,"In Service","Quebec","QC","Bell Mobility","6574",
418,923,"In Service","Mistissini","QC","Telebec Ltee.","8239",
418,924,"In Service","Saint-Henri-de-Levis","QC","Bell Mobility","6574",
418,925,"In Service","Quebec","QC","Bell Mobility","6574",
418,926,"In Service","Sainte-Croix","QC","TELUS Quebec","8083",
418,927,"In Service","Moisie","QC","TELUS Quebec","8083",
418,928,"In Service","Quebec","QC","Bell Mobility","6574",
418,929,"In Service","Quebec","QC","Bell Mobility","6574",
418,930,"In Service","Quebec","QC","Bell Mobility","6574",
418,931,"In Service","Quebec","QC","Bell Mobility","6574",
418,932,"In Service","Quebec","QC","Bell Mobility","6574",
418,933,"In Service","Quebec","QC","Bell Mobility","6574",
418,934,"In Service","Quebec","QC","Bell Mobility","6574",
418,935,"In Service","Sainte-Henedine","QC","TELUS Quebec","8083",
418,936,"In Service","Les Boules","QC","TELUS Quebec","8083",
418,937,"In Service","Havre-Aubert","QC","Telebec Ltee.","8239",
418,938,"In Service","Cabano","QC","Videotron Ltd.","8306",
418,939,"In Service","Baie-Trinite","QC","TELUS Quebec","8083",
418,940,"In Service","Notre-Dame-du-Lac","QC","Videotron Ltd.","8306",
418,941,"In Service","Montmagny","QC","Videotron Ltd.","328F",
418,942,"Available",,,,,
418,943,"In Service","Riviere-du-Loup","QC","Videotron Ltd.","328F",
418,944,"In Service","Chicoutimi","QC","Bell Mobility","6574",
418,945,"In Service","Sainte-Marie-de-Beauce","QC","Videotron Ltd.","328F",
418,946,"In Service","Thetford Mines","QC","Videotron Ltd.","328F",
418,947,"In Service","Saint-Augustin (Duplessis)","QC","TELUS Quebec","8083",
418,948,"In Service","Quebec","QC","Rogers Communications Canada Inc. (Wireless)","8821",
418,949,"In Service","Riviere-Saint-Jean","QC","TELUS Quebec","8083",
418,950,"For Special Use",,,,,"F.G. 'B' Access"
418,951,"In Service","Quebec","QC","Bell Mobility","6574",
418,952,"In Service","Quebec","QC","Bell Mobility","6574",
418,953,"In Service","Quebec","QC","Bell Mobility","6574",
418,954,"In Service","Saint-Tite","QC","Bell Mobility","6574",
418,955,"In Service","Quebec","QC","Bell Mobility","6574",
418,956,"In Service","Quebec","QC","Bell Mobility","6574",
418,957,"In Service","Saint-Georges-de-Beauce","QC","Bell Mobility","6574",
418,958,"Plant Test",,,,,"Plant Test Code"
418,959,"Plant Test",,,,,"Plant Test Code"
418,960,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,961,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,962,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,963,"In Service","St-Jean-de-Dieu","QC","Bell Canada","8050",
418,964,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,965,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,966,"In Service","Sainte-Claire","QC","Bell Mobility","6574",
418,967,"In Service","Sainte-Anne-des-Monts","QC","TELUS Mobility","8303",
418,968,"In Service","Sept-Iles","QC","TELUS Quebec","8083",
418,969,"In Service","Havre-aux-Maisons","QC","Telebec Ltee.","8239",
418,970,"In Service","St-Alexandre","QC","Videotron Ltd.","8306",
418,971,"In Service","Donnacona","QC","Rogers Communications Canada Inc. (Wireless)","8821",
418,972,"In Service","Chateau-Richer","QC","Videotron Ltd.","8306",
418,973,"In Service","Chicoutimi","QC","Videotron Ltd.","8306",
418,974,"In Service","Saint-Georges-de-Beauce","QC","Videotron Ltd.","328F",
418,975,"In Service","Les Eboulements","QC","Videotron Ltd.","8306",
418,976,"For Special Use",,,,,"Pay per call service"
418,977,"In Service","Quebec","QC","Videotron Ltd.","8306",
418,978,"In Service","Chateau-Richer","QC","Videotron Ltd.","8306",
418,979,"In Service","Dolbeau","QC","Videotron Ltd.","8306",
418,980,"In Service","Tadoussac","QC","Videotron Ltd.","8306",
418,981,"In Service","Saint-Apollinaire","QC","TELUS Quebec","8083",
418,982,"In Service","Saint-Anselme","QC","Videotron Ltd.","8306",
418,983,"In Service","Sainte-Claire","QC","TELUS Quebec","8083",
418,984,"In Service","Havre-Saint-Pierre","QC","Bell Mobility","6574",
418,985,"In Service","Grande-Entree","QC","Telebec Ltee.","8239",
418,986,"In Service","Cap-aux-Meules","QC","Telebec Ltee.","8239",
418,987,"In Service","Saint-Raymond","QC","Videotron Ltd.","8306",
418,988,"In Service","Charny","QC","Videotron Ltd.","8306",
418,989,"In Service","Forestville","QC","Bell Mobility","6574",
418,990,"In Service","Quebec","QC","Bell Canada","8050",
418,991,"In Service","Ste-Petronille","QC","Videotron Ltd.","8306",
418,992,"In Service","St-Fereol","QC","Videotron Ltd.","8306",
418,993,"In Service","Saint-Joseph-de-Beauce","QC","Videotron Ltd.","328F",
418,994,"In Service","St-Jean-ile-d'Orleans","QC","Videotron Ltd.","8306",
418,995,"In Service","Ste-Petronille","QC","Videotron Ltd.","8306",
418,996,"In Service","Roberval","QC","Videotron Ltd.","8306",
418,997,"In Service","Quebec","QC","TELUS Mobility","8303",
418,998,"In Service","Quebec","QC","TELUS Mobility","8303",
418,999,"In Service","Quebec","QC","TELUS Mobility","8303",
428,200,"Available",,,,,
428,201,"Available",,,,,
428,202,"Available",,,,,
428,203,"Available",,,,,
428,204,"Available",,,,,
428,205,"Available",,,,,
428,206,"Available",,,,,
428,207,"Not Available",,,,,"Not available iaw Section 3.7 f) of CO Code Guidelines"
428,208,"Available",,,,,
428,209,"Available",,,,,
428,210,"Available",,,,,
428,211,"For Special Use",,,,,"Public Information and Referral Services"
428,212,"Available",,,,,
428,213,"Available",,,,,
428,214,"Available",,,,,
428,215,"Available",,,,,
428,216,"Available",,,,,
428,217,"Available",,,,,
428,218,"Available",,,,,
428,219,"Available",,,,,
428,220,"Available",,,,,
428,221,"Available",,,,,
428,222,"Available",,,,,
428,223,"Available",,,,,
428,224,"Available",,,,,
428,225,"Available",,,,,
428,226,"Available",,,,,
428,227,"Available",,,,,
428,228,"Available",,,,,
428,229,"Available",,,,,
428,230,"Available",,,,,
428,231,"Available",,,,,
428,232,"Available",,,,,
428,233,"Available",,,,,
428,234,"Available",,,,,
428,235,"Available",,,,,
428,236,"Available",,,,,
428,237,"Available",,,,,
428,238,"Available",,,,,
428,239,"Available",,,,,
428,240,"Available",,,,,
428,241,"Available",,,,,
428,242,"Available",,,,,
428,243,"Available",,,,,
428,244,"Available",,,,,
428,245,"Available",,,,,
428,246,"Available",,,,,
428,247,"Available",,,,,
428,248,"Available",,,,,
428,249,"Available",,,,,
428,250,"Available",,,,,
428,251,"Available",,,,,
428,252,"Available",,,,,
428,253,"Available",,,,,
428,254,"Available",,,,,
428,255,"Available",,,,,
428,256,"Available",,,,,
428,257,"Available",,,,,
428,258,"Available",,,,,
428,259,"Available",,,,,
428,260,"Available",,,,,
428,261,"Available",,,,,
428,262,"Available",,,,,
428,263,"Available",,,,,
428,264,"Available",,,,,
428,265,"Available",,,,,
428,266,"Available",,,,,
428,267,"Available",,,,,
428,268,"Available",,,,,
428,269,"Available",,,,,
428,270,"Available",,,,,
428,271,"Available",,,,,
428,272,"Available",,,,,
428,273,"Available",,,,,
428,274,"Available",,,,,
428,275,"Available",,,,,
428,276,"Available",,,,,
428,277,"Available",,,,,
428,278,"Available",,,,,
428,279,"Available",,,,,
428,280,"Available",,,,,
428,281,"Available",,,,,
428,282,"Available",,,,,
428,283,"Available",,,,,
428,284,"Available",,,,,
428,285,"Available",,,,,
428,286,"Available",,,,,
428,287,"Available",,,,,
428,288,"Available",,,,,
428,289,"Available",,,,,
428,290,"Available",,,,,
428,291,"Available",,,,,
428,292,"Available",,,,,
428,293,"Available",,,,,
428,294,"Available",,,,,
428,295,"Available",,,,,
428,296,"Available",,,,,
428,297,"Available",,,,,
428,298,"Available",,,,,
428,299,"Available",,,,,
428,300,"In Service","Woodstock","NB","Bell Mobility Aliant","329A",
428,301,"Available",,,,,
428,302,"Available",,,,,
428,303,"Available",,,,,
428,304,"Available",,,,,
428,305,"Available",,,,,
428,306,"Available",,,,,
428,307,"Available",,,,,
428,308,"In Service","Miramichi","NB","Iristel Inc.","154E",
428,309,"Available",,,,,
428,310,"Moratorium on Assignment",,,,,
428,311,"For Special Use",,,,,"Non-Emergency Municipal Government Services"
428,312,"Available",,,,,
428,313,"Available",,,,,
428,314,"Available",,,,,
428,315,"Available",,,,,
428,316,"Available",,,,,
428,317,"Available",,,,,
428,318,"Available",,,,,
428,319,"Available",,,,,
428,320,"Available",,,,,
428,321,"Available",,,,,
428,322,"Available",,,,,
428,323,"Available",,,,,
428,324,"Available",,,,,
428,325,"Available",,,,,
428,326,"Available",,,,,
428,327,"Available",,,,,
428,328,"Available",,,,,
428,329,"Available",,,,,
428,330,"Available",,,,,
428,331,"Available",,,,,
428,332,"Available",,,,,
428,333,"Available",,,,,
428,334,"Available",,,,,
428,335,"Available",,,,,
428,336,"Available",,,,,
428,337,"Available",,,,,
428,338,"Available",,,,,
428,339,"Available",,,,,
428,340,"Available",,,,,
428,341,"Available",,,,,
428,342,"Available",,,,,
428,343,"Available",,,,,
428,344,"Available",,,,,
428,345,"Available",,,,,
428,346,"Available",,,,,
428,347,"Available",,,,,
428,348,"Available",,,,,
428,349,"Available",,,,,
428,350,"Available",,,,,
428,351,"Available",,,,,
428,352,"Available",,,,,
428,353,"Available",,,,,
428,354,"Available",,,,,
428,355,"Available",,,,,
428,356,"Available",,,,,
428,357,"Available",,,,,
428,358,"Available",,,,,
428,359,"Available",,,,,
428,360,"Available",,,,,
428,361,"Available",,,,,
428,362,"Available",,,,,
428,363,"Available",,,,,
428,364,"Available",,,,,
428,365,"Available",,,,,
428,366,"Available",,,,,
428,367,"Available",,,,,
